session_id,player_id,n_events,pct_attack,pct_explore,pct_social,pct_quest_complete,pct_retry,avg_decision_time_ms,fail_rate,true_persona
c3cbe65a-7ae5-4eb5-a220-9cb285f94b2f,player_0205,76,0.171,0.0,0.066,0.197,0.092,739.2,0.184,Achiever
560ecf8b-8fed-4de0-95be-9a581e32eeed,player_0206,59,0.051,0.119,0.542,0.068,0.0,1191.1,0.186,Socializer
53aa31dd-aaae-40c5-8af8-282ea501b6d9,player_0207,41,0.024,0.463,0.122,0.073,0.0,1094.4,0.171,Explorer
71f19936-09ab-43a4-901f-11668dae950a,player_0208,37,0.027,0.081,0.568,0.081,0.0,1079.2,0.189,Socializer
661026d6-1f4e-428b-b7ec-128fa37e66d3,player_0209,24,0.042,0.333,0.0,0.0,0.0,1092.1,0.167,Explorer
42c4032e-c6bb-409f-866f-d03ff0ca1a9e,player_0210,42,0.095,0.357,0.071,0.048,0.024,982.8,0.143,Explorer
d756751a-3da3-4ef2-9a51-0b9655f26ef0,player_0211,62,0.435,0.016,0.016,0.016,0.177,466.7,0.129,Killer
75a19007-0098-4870-93b8-35b661a18305,player_0212,30,0.2,0.067,0.067,0.2,0.133,767.0,0.133,Achiever
5fa35b2c-2c12-45a3-8153-b32234218112,player_0213,36,0.5,0.028,0.0,0.0,0.083,481.8,0.083,Killer
43a82459-75c1-400c-b14a-1da9f0eb9f39,player_0214,76,0.013,0.039,0.342,0.184,0.053,1153.5,0.211,Socializer
fc596a19-7ddc-451a-b64d-3e714b0c6ae0,player_0215,67,0.075,0.0,0.045,0.388,0.104,762.0,0.194,Achiever
f67a4781-ca9e-404a-b930-c6515c147b47,player_0216,36,0.028,0.028,0.667,0.028,0.028,1113.9,0.056,Socializer
3070439b-e991-4c9d-bb9c-4db4895ebb66,player_0217,48,0.271,0.104,0.104,0.021,0.0,485.3,0.083,Killer
fdbf6a30-11c2-462e-a1f7-70a9cc6af43c,player_0218,63,0.333,0.063,0.206,0.0,0.063,510.7,0.206,Killer
ee815625-664c-4f60-a129-fb638a7108d1,player_0219,34,0.147,0.176,0.029,0.382,0.029,679.7,0.147,Achiever
f7c2846c-788e-400f-81a8-11de60b5a76d,player_0220,61,0.049,0.311,0.115,0.049,0.0,1055.2,0.18,Explorer
bb03894f-3935-41e3-8a90-4a38e5052dc5,player_0221,21,0.0,0.048,0.714,0.143,0.0,1130.4,0.095,Socializer
ede2a4fa-66f8-4f82-bd9c-3e02f958b5ec,player_0222,27,0.037,0.037,0.407,0.074,0.037,1197.3,0.222,Socializer
0d6c1b2c-f580-4f3a-86de-60e4dddf9b5d,player_0223,59,0.068,0.22,0.034,0.051,0.0,1047.3,0.119,Explorer
d876010f-eb91-431e-b61e-5302f358b359,player_0224,59,0.034,0.153,0.051,0.339,0.034,709.9,0.153,Achiever
8fd2bac3-2770-4b38-a46f-a8a341980259,player_0225,60,0.133,0.033,0.15,0.133,0.117,700.0,0.133,Achiever
ffa422a6-5460-43a2-b13d-cbe647fb5f64,player_0226,57,0.088,0.053,0.018,0.439,0.035,752.1,0.14,Achiever
73b81d1a-b86f-4a5b-ba90-e6b43447ffcc,player_0227,66,0.045,0.333,0.182,0.076,0.0,1109.2,0.273,Explorer
beec1325-6f23-46cf-b5b6-ebc774b121fe,player_0228,68,0.029,0.235,0.176,0.118,0.0,1057.2,0.176,Explorer
452eae54-21d1-4ff4-b3a4-8a13abbddae3,player_0229,78,0.295,0.256,0.09,0.064,0.026,1068.4,0.167,Explorer
62eba983-b788-4466-b59a-144b99554995,player_0230,21,0.095,0.143,0.286,0.048,0.0,1007.8,0.238,Socializer
7a19748b-615f-4e9f-8583-e58dbc4356bc,player_0231,78,0.577,0.026,0.026,0.0,0.064,484.3,0.205,Killer
db10792e-54a6-4ead-840c-e0815aac4351,player_0232,48,0.062,0.188,0.104,0.146,0.083,1046.8,0.104,Explorer
a5424a0a-8b46-4ca7-ae62-22ef02bcea5b,player_0233,59,0.085,0.034,0.051,0.373,0.068,733.2,0.186,Achiever
80064952-837e-49e6-8cf4-cf69d13d1a9d,player_0234,74,0.189,0.027,0.054,0.149,0.081,763.2,0.189,Achiever
8e6881b7-b7de-4adc-a096-8260e5ae33f6,player_0235,71,0.183,0.014,0.028,0.366,0.042,768.9,0.141,Achiever
7ea363ab-e573-4d33-a264-5ed26bb7a926,player_0236,25,0.44,0.12,0.2,0.0,0.0,479.9,0.16,Killer
03b41a0c-92bb-4719-81d9-f0cbff0f2dc2,player_0237,74,0.027,0.284,0.068,0.149,0.041,1080.6,0.162,Explorer
f45ab3ca-4182-48c8-b41a-08e81568d387,player_0238,44,0.045,0.386,0.114,0.023,0.023,1112.8,0.182,Explorer
ca2321a2-1c17-42f4-90d4-eb22d3bc3523,player_0239,59,0.373,0.051,0.017,0.0,0.153,470.5,0.186,Killer
d8dad319-6fb0-41d0-81e0-d97f965e2a12,player_0240,23,0.043,0.087,0.174,0.217,0.13,780.4,0.174,Achiever
bd8828b4-9ee9-4a63-b9af-cc597bf567b5,player_0241,66,0.015,0.409,0.121,0.045,0.0,1056.8,0.212,Explorer
2fba92a8-f7aa-488c-ab1d-0b89830a8773,player_0242,72,0.153,0.111,0.514,0.056,0.042,1108.9,0.181,Socializer
dea9462e-a28e-471c-8574-49b7841a488e,player_0243,75,0.013,0.44,0.133,0.053,0.013,1092.2,0.16,Explorer
af5ea307-3fc9-413d-8aeb-f6e9994691a2,player_0244,78,0.051,0.09,0.615,0.09,0.013,1144.2,0.115,Socializer
a4b1185b-7eb3-47b1-8d81-dc1484243b70,player_0245,40,0.075,0.075,0.2,0.125,0.15,740.2,0.075,Achiever
e194b5bc-5efe-4de3-87c4-27c2a98b9256,player_0246,65,0.2,0.077,0.077,0.092,0.062,522.0,0.215,Killer
a081ec65-0543-4bb9-b80e-4c8988a0676d,player_0247,64,0.344,0.0,0.016,0.234,0.031,500.8,0.125,Killer
3f2a1a5c-f5a5-4c3e-94fb-b524fad2dee5,player_0248,63,0.508,0.032,0.032,0.0,0.032,546.7,0.222,Killer
62511eb1-f647-4b3a-a3e8-b776c1608435,player_0249,45,0.089,0.222,0.111,0.022,0.0,1039.7,0.111,Explorer
da3a305c-85c2-4a4f-9b4c-b89fdae70386,player_0250,73,0.192,0.082,0.014,0.123,0.096,497.9,0.123,Killer
ade009da-2645-4508-8480-30f720712890,player_0251,42,0.429,0.048,0.048,0.095,0.024,510.4,0.19,Killer
42a8cd17-dd92-4146-96e4-e02f8c32cbed,player_0252,41,0.415,0.098,0.0,0.049,0.146,505.4,0.195,Killer
84729c02-a1ae-424a-97d4-e54192bd126a,player_0253,42,0.286,0.119,0.024,0.0,0.071,470.8,0.31,Killer
5da5a0d8-5513-4044-bc86-4939371a8f6d,player_0254,43,0.07,0.023,0.07,0.326,0.047,711.5,0.14,Achiever
1a86b5e1-394f-4b6d-afff-89d3e0ab7052,player_0255,34,0.0,0.059,0.412,0.206,0.0,1107.8,0.265,Socializer
9223d1c1-49e4-4b88-9e23-9d3685273065,player_0256,30,0.1,0.2,0.167,0.167,0.0,1087.4,0.167,Explorer
864653ea-0e3c-4f06-a3a4-8b61df870881,player_0257,62,0.016,0.065,0.677,0.113,0.0,1128.6,0.161,Socializer
c0754f71-0eb1-4595-9555-53f4471f70fa,player_0258,44,0.136,0.091,0.091,0.182,0.023,737.9,0.25,Achiever
0c884494-7cf0-4fe8-a828-2a0d83ffc38b,player_0259,39,0.026,0.051,0.026,0.462,0.128,765.5,0.179,Achiever
005dc0ba-a341-47a2-a025-6f5e7c563899,player_0260,56,0.143,0.125,0.089,0.161,0.089,760.9,0.232,Achiever
768d7340-247b-4e2c-bc9a-43cc56b03710,player_0261,28,0.071,0.179,0.286,0.143,0.071,1147.7,0.036,Socializer
7b19e793-dfc5-46e1-a00e-a42bcf25a4ca,player_0262,78,0.141,0.077,0.218,0.282,0.026,758.9,0.077,Achiever
e5cc4f9c-9cb4-477d-9d56-099c2fd66256,player_0263,74,0.014,0.203,0.203,0.095,0.0,1080.5,0.176,Explorer
883efddf-98de-4667-bf33-1b670edc4f41,player_0264,66,0.015,0.212,0.091,0.106,0.0,1062.5,0.167,Explorer
df1c25ce-a75e-4322-9db5-a50aa31bd468,player_0265,22,0.364,0.045,0.045,0.0,0.182,484.5,0.045,Killer
c54e4c93-654e-40c8-9b2a-e0a6f0720c74,player_0266,26,0.115,0.038,0.038,0.346,0.038,750.4,0.192,Achiever
88a7f809-a439-4e6b-924f-e5c837d26794,player_0267,77,0.545,0.091,0.013,0.013,0.026,512.5,0.156,Killer
ae8814ae-2377-499e-af77-629be0cdd31a,player_0268,60,0.067,0.083,0.067,0.383,0.033,761.9,0.15,Achiever
dcaaf509-5011-428f-a437-b4f467ba4e82,player_0269,57,0.193,0.053,0.105,0.14,0.088,705.3,0.193,Achiever
9896a050-8496-4b77-9c84-32d2337a74bc,player_0270,22,0.545,0.045,0.0,0.0,0.045,425.4,0.227,Killer
0f60bf77-594d-4f59-be42-101ff4c8242d,player_0271,24,0.125,0.0,0.542,0.042,0.0,1210.8,0.292,Socializer
98d1dd13-6995-49f2-8b0d-74083123769c,player_0272,54,0.333,0.056,0.241,0.074,0.056,529.1,0.148,Killer
e06efc5f-6017-4112-b4d8-b9e362552189,player_0273,27,0.074,0.185,0.148,0.111,0.0,1143.5,0.185,Explorer
744942bd-d8ea-4191-ad84-de2960c5d1a8,player_0274,33,0.03,0.121,0.424,0.152,0.0,1164.8,0.121,Socializer
61ab6566-9f80-4143-983e-c12cbaa4c985,player_0275,21,0.048,0.286,0.048,0.095,0.0,1098.7,0.19,Explorer
9a698db7-0cc5-41e1-bab6-a5835ab36caa,player_0276,44,0.068,0.0,0.318,0.25,0.045,1172.5,0.182,Socializer
4253c3d9-d05b-4357-98e5-0d9172a944bf,player_0277,35,0.057,0.371,0.029,0.057,0.029,1089.7,0.143,Explorer
0dab74b5-2d68-499d-92e7-2d9e0a9c4d27,player_0278,23,0.0,0.087,0.304,0.174,0.043,779.7,0.174,Achiever
48f132fa-ba21-4180-bb7d-3e4151267371,player_0279,57,0.07,0.088,0.053,0.228,0.123,750.3,0.193,Achiever
99abe823-ce8b-4b95-89ed-5a9fc9f57e5b,player_0280,75,0.147,0.027,0.027,0.24,0.093,740.1,0.24,Achiever
5e3f4db0-142e-4ae5-b2b0-c60efd22e936,player_0281,34,0.235,0.059,0.0,0.0,0.029,507.9,0.206,Killer
45d572aa-e13e-4fa9-b9e4-6219b3dfc78c,player_0282,22,0.045,0.0,0.773,0.0,0.0,1222.9,0.182,Socializer
8634b6c8-0460-4c62-95df-148a302c6471,player_0283,28,0.5,0.0,0.0,0.0,0.143,450.6,0.143,Killer
c4bf7e16-d199-404c-8f70-cda329c2e531,player_0284,57,0.088,0.404,0.123,0.088,0.018,1031.8,0.158,Explorer
9989ff70-aab8-4fa9-984e-09708a7352c5,player_0285,68,0.353,0.059,0.25,0.029,0.059,478.1,0.235,Killer
064866aa-c219-4407-8954-4454c2641029,player_0286,34,0.088,0.088,0.294,0.088,0.118,764.9,0.206,Achiever
eebf8b5e-18ec-44cb-afe8-19c83a79f787,player_0287,33,0.091,0.212,0.333,0.091,0.03,1069.6,0.152,Socializer
8c833d33-f094-4044-a396-a65ee8feb4f0,player_0288,79,0.063,0.0,0.076,0.241,0.152,755.4,0.177,Achiever
e5c64be9-cc88-480b-aa1f-db3080009d6c,player_0289,54,0.167,0.093,0.167,0.111,0.019,1177.4,0.093,Socializer
8f085e3f-e2f9-484c-9eb4-fb2cf9d11279,player_0290,80,0.125,0.075,0.037,0.25,0.163,786.1,0.2,Achiever
f3f49407-156d-42ac-a518-8ed06543e296,player_0291,26,0.077,0.346,0.115,0.115,0.038,1066.4,0.192,Explorer
3007517e-2e66-49ed-9372-388c7376348f,player_0292,37,0.027,0.135,0.541,0.108,0.0,1119.9,0.189,Socializer
23fe0b70-a037-41f6-85ac-87204e3c6ffb,player_0293,77,0.078,0.052,0.065,0.247,0.143,706.2,0.13,Achiever
8837be33-0c26-4e4c-bd7f-497f35700de4,player_0294,21,0.0,0.381,0.0,0.048,0.0,1088.8,0.238,Explorer
5ae78315-c417-488f-9a45-4440a9b96a06,player_0295,66,0.106,0.227,0.091,0.091,0.061,1027.9,0.167,Explorer
65184d12-1e1c-4896-a67b-914db578de76,player_0296,80,0.212,0.35,0.062,0.1,0.013,1067.4,0.25,Explorer
f1a8c969-a9cc-4067-acd2-f006b771452c,player_0297,23,0.13,0.13,0.174,0.174,0.0,772.1,0.043,Achiever
f97acfb2-77cf-45eb-98ec-85e3b017feab,player_0298,67,0.015,0.433,0.09,0.06,0.03,1106.9,0.149,Explorer
3db0447c-e2e0-419f-a58c-9a6e7fb00059,player_0299,41,0.122,0.049,0.024,0.341,0.098,786.0,0.22,Achiever
63b8673a-295a-47d7-8f48-0ba4f201e4a4,player_0300,40,0.1,0.025,0.7,0.075,0.0,1140.0,0.1,Socializer
9cd4b726-1a59-48ec-868c-60bc269300cc,player_0301,40,0.0,0.0,0.5,0.225,0.05,1171.3,0.2,Socializer
248b2cd7-d666-4993-ad8a-648e6b3c66d8,player_0302,52,0.038,0.077,0.519,0.154,0.0,1142.9,0.154,Socializer
32273ee2-d274-4d53-b4cd-eb56b435bf79,player_0303,27,0.037,0.407,0.111,0.111,0.074,1121.6,0.185,Explorer
d16d2acb-ea86-47a0-9500-97be09fae332,player_0304,22,0.318,0.091,0.045,0.091,0.136,491.2,0.136,Killer
fac705bb-7aca-47ff-bb76-d097507fc5b4,player_0305,68,0.029,0.338,0.088,0.015,0.0,1064.8,0.103,Explorer
881a9248-6ab7-4dfe-b24e-be0c32493408,player_0306,21,0.095,0.0,0.143,0.286,0.0,763.6,0.238,Achiever
33cffa8d-f417-4dee-a483-f1ca03ec6a5f,player_0307,66,0.136,0.439,0.076,0.061,0.0,1064.6,0.197,Explorer
7208b49d-ef2f-42a6-94ff-998e0987967f,player_0308,43,0.535,0.047,0.047,0.047,0.023,457.3,0.116,Killer
fbd9680a-57a1-469b-a866-d4030b76dcba,player_0309,30,0.5,0.067,0.0,0.0,0.033,480.2,0.1,Killer
8aa3d778-33ac-447b-99e8-5f1eeaa00666,player_0310,71,0.127,0.056,0.0,0.31,0.141,728.3,0.169,Achiever
77ed75f9-25a8-49a1-9db6-ee74af96053e,player_0311,25,0.0,0.36,0.24,0.04,0.0,1016.0,0.12,Explorer
2c43e7cf-7e65-4d79-8ae7-46a2fee51e5c,player_0312,77,0.39,0.039,0.052,0.026,0.065,535.5,0.13,Killer
09ede74f-12bf-493c-9b76-7d71bcc6c4b9,player_0313,66,0.652,0.061,0.015,0.015,0.045,508.1,0.167,Killer
3b17e3af-030d-40ce-9257-827891d1438e,player_0314,45,0.378,0.089,0.022,0.044,0.111,503.3,0.178,Killer
f48e6c90-c830-4071-8b2d-5c1600d8f8ed,player_0315,28,0.143,0.036,0.071,0.143,0.143,743.1,0.179,Achiever
8e618850-7908-49f4-ba72-2df89b67a8e2,player_0316,65,0.062,0.354,0.077,0.108,0.015,1030.1,0.062,Explorer
7aa6affb-3efa-4342-aeaf-c8f8aec4fb55,player_0317,34,0.029,0.118,0.618,0.088,0.029,1104.9,0.029,Socializer
2eb28ac4-47e7-4ccb-bc41-8d4d93a5a14d,player_0318,73,0.068,0.041,0.411,0.123,0.0,1144.9,0.164,Socializer
fc6756e2-f6c4-4098-91ee-e412e7b09d34,player_0319,70,0.014,0.343,0.1,0.129,0.0,1062.6,0.2,Explorer
f50a5bc1-b0e0-4eb4-b2f2-5415ee1f40de,player_0320,55,0.109,0.036,0.073,0.309,0.036,770.2,0.055,Achiever
3311d154-ad40-4ff7-907c-97602a9c1bc8,player_0321,54,0.167,0.056,0.037,0.259,0.074,744.1,0.278,Achiever
86158028-ff55-4be9-852d-6671c668c774,player_0322,55,0.291,0.291,0.055,0.018,0.055,475.2,0.164,Killer
fe3e3cde-e2d8-489e-b6c5-f1e491185179,player_0323,52,0.346,0.038,0.058,0.0,0.096,500.4,0.115,Killer
0646a940-7099-4c0a-906f-2671f4ad14e2,player_0324,79,0.316,0.038,0.051,0.0,0.127,471.2,0.19,Killer
8a37e05a-03ac-4c14-8449-f454a5df83a1,player_0325,71,0.099,0.014,0.113,0.197,0.07,772.2,0.113,Achiever
afce3e07-1f76-4d06-bf48-e3fdad4fc492,player_0326,77,0.584,0.065,0.052,0.026,0.013,495.2,0.221,Killer
5aa2e3b4-f3cb-417f-9651-087493997647,player_0327,68,0.103,0.118,0.353,0.029,0.029,1157.7,0.118,Socializer
ee62b9c5-1a84-4426-8090-ac6364bf7aad,player_0328,67,0.119,0.269,0.149,0.134,0.0,1146.2,0.104,Explorer
5b710f29-baf0-4022-b7bf-fbb3585d6814,player_0329,42,0.238,0.071,0.5,0.024,0.071,1153.1,0.095,Socializer
205906c0-2cf1-4a16-adfb-2ad31d03ecca,player_0330,77,0.065,0.351,0.13,0.065,0.013,1091.9,0.078,Explorer
de5ffb94-e603-452f-a225-73c8c828f51c,player_0331,40,0.0,0.1,0.625,0.05,0.0,1176.5,0.125,Socializer
1d051d80-c746-42b0-9e5a-d11b4b3279b9,player_0332,36,0.194,0.056,0.028,0.306,0.083,773.5,0.139,Achiever
384e29df-45d0-4c17-9dec-058ccda197b7,player_0333,51,0.02,0.176,0.02,0.118,0.039,764.9,0.176,Achiever
f705a944-0c5d-4dd6-bb74-634fce7e123a,player_0334,53,0.075,0.057,0.396,0.113,0.038,1092.7,0.226,Socializer
31465276-dd0f-4e9d-89e2-f8b018547503,player_0335,65,0.6,0.0,0.031,0.0,0.062,516.5,0.185,Killer
df650e0b-f4bf-4092-b5c3-77a967af1eee,player_0336,65,0.015,0.062,0.492,0.077,0.031,1169.0,0.108,Socializer
454b335c-a648-4670-83cb-3243ea7ac900,player_0337,50,0.04,0.12,0.56,0.12,0.02,1229.9,0.06,Socializer
8170afa3-a270-42be-860a-2ae20183156d,player_0338,20,0.0,0.35,0.25,0.05,0.0,1219.6,0.2,Socializer
4dd9f100-ad43-4b96-967b-31863be45325,player_0339,80,0.6,0.05,0.0,0.013,0.062,485.1,0.062,Killer
bb91c421-8bea-4d13-89a6-2f2076d27ce2,player_0340,71,0.296,0.042,0.028,0.113,0.085,772.4,0.183,Achiever
e4e74f22-1ef2-486a-b7d9-243d2b49beed,player_0341,22,0.045,0.318,0.091,0.0,0.091,1113.0,0.227,Explorer
cbe1f857-a5fb-4094-a218-cb9962b0aa82,player_0342,38,0.0,0.079,0.421,0.211,0.053,1141.2,0.237,Socializer
01d83710-afa2-4aef-917b-226fca1d76ae,player_0343,45,0.267,0.156,0.067,0.0,0.022,485.7,0.178,Killer
2321de1d-d850-45e4-b72d-c93bb1a71ec1,player_0344,75,0.093,0.347,0.067,0.067,0.0,1030.2,0.213,Explorer
4c228524-4441-4b3e-9b4b-ca045a372512,player_0345,22,0.045,0.091,0.5,0.045,0.0,1158.5,0.091,Socializer
cfe2b33a-c78b-458c-9f7d-24b25663830f,player_0346,32,0.062,0.031,0.625,0.031,0.031,1162.9,0.125,Socializer
9ded06ea-aeff-4efc-8784-b84b8fe1367f,player_0347,61,0.443,0.033,0.0,0.016,0.082,490.4,0.197,Killer
5a46ddc0-4608-45e4-a830-7b2e93059364,player_0348,55,0.018,0.418,0.127,0.055,0.018,1088.4,0.145,Explorer
55daaf5b-4ff3-4597-a2ad-bab325194fc9,player_0349,20,0.45,0.05,0.0,0.2,0.15,729.9,0.15,Achiever
3ab60a19-195d-4f4f-9977-9abea22f7e78,player_0350,40,0.0,0.275,0.2,0.025,0.0,1060.7,0.15,Explorer
917625a4-f7fa-4f82-b93a-c97969bd215b,player_0351,61,0.082,0.295,0.082,0.164,0.016,1045.8,0.18,Explorer
0392a88f-adba-4818-950b-0ce4dc1581d7,player_0352,43,0.047,0.116,0.605,0.047,0.0,1093.6,0.14,Socializer
540b55f3-8fa1-4fd0-9d49-9bd4c4fb2b28,player_0353,42,0.214,0.048,0.071,0.262,0.071,756.9,0.095,Achiever
7fb6612d-94f6-4309-9f64-1443df0462b5,player_0354,46,0.043,0.283,0.043,0.043,0.022,1047.8,0.109,Explorer
1dc63d91-4c17-41eb-91ed-ac94fcf273e3,player_0355,29,0.034,0.034,0.138,0.414,0.034,744.3,0.103,Achiever
2bca0df1-6dd1-46f2-bd92-9dee56fe5896,player_0356,49,0.429,0.02,0.02,0.041,0.082,481.1,0.143,Killer
35064722-9836-49a2-bbdf-f8891ecd8a11,player_0357,46,0.043,0.304,0.109,0.109,0.065,1111.5,0.217,Explorer
d71453d5-6bae-41fd-9466-34f29a94d24e,player_0358,76,0.329,0.053,0.0,0.092,0.066,483.9,0.145,Killer
a95ce039-28ec-46b1-8df7-08664eb85739,player_0359,20,0.15,0.05,0.05,0.25,0.15,747.0,0.1,Achiever
d73eaa79-8ad5-4342-8482-8c9568502d8b,player_0360,61,0.0,0.262,0.328,0.066,0.033,1064.2,0.18,Explorer
0739b510-11d4-4aef-94b2-0751b98ce020,player_0361,50,0.02,0.4,0.22,0.04,0.0,1120.9,0.12,Explorer
1ba57108-4d18-44e8-9bb2-c5c458b6a67e,player_0362,43,0.07,0.047,0.07,0.186,0.163,757.0,0.326,Achiever
7518e258-f2cd-4d3b-9258-81b76f6bd7a4,player_0363,71,0.028,0.099,0.437,0.169,0.0,1166.3,0.127,Socializer
137951a8-5c55-4416-adfd-703dc167ba44,player_0364,30,0.1,0.067,0.033,0.233,0.1,749.7,0.133,Achiever
6a3772fe-bbf6-41e7-8507-c2ccb98b0d13,player_0365,21,0.095,0.238,0.19,0.095,0.0,1255.3,0.095,Socializer
a40e27cd-fd33-42d2-9d34-0e28a3feac80,player_0366,52,0.077,0.192,0.212,0.154,0.0,1115.9,0.212,Explorer
04468770-f576-48c9-b24b-966139dbefea,player_0367,47,0.277,0.149,0.085,0.021,0.021,474.9,0.234,Killer
f4a317ed-9dea-4012-8f6d-f8195df273c0,player_0368,59,0.017,0.136,0.508,0.085,0.017,1110.9,0.237,Socializer
91460a4c-6732-491c-8472-06d8b095770c,player_0369,64,0.344,0.062,0.031,0.0,0.156,509.6,0.156,Killer
d829eb30-6af5-4300-a5c9-dd2c9ecc1ceb,player_0370,61,0.033,0.361,0.082,0.115,0.0,1025.6,0.23,Explorer
e1b10758-aca2-4928-a4b8-d578e9c645f2,player_0371,37,0.189,0.027,0.027,0.27,0.081,791.7,0.189,Achiever
6341b5a9-8791-4c60-8f73-2d5b5b9ccbd7,player_0372,44,0.023,0.136,0.409,0.136,0.0,1194.2,0.182,Socializer
7e97934b-b5c7-439e-b1e5-9744ab74eeee,player_0373,43,0.0,0.163,0.581,0.047,0.023,1190.6,0.07,Socializer
69de7075-5794-4df1-a9f1-254e725b5f46,player_0374,45,0.044,0.267,0.2,0.111,0.0,1098.3,0.178,Explorer
d0598dc3-7900-4b04-b8d4-6e7359a3d006,player_0375,76,0.053,0.079,0.355,0.105,0.053,1121.4,0.145,Socializer
5bc3d901-5efb-410c-b9b0-deab35fed334,player_0376,46,0.043,0.435,0.109,0.043,0.022,1068.8,0.239,Explorer
8b51993a-d8e9-4d16-acaa-301f63eba323,player_0377,30,0.133,0.033,0.1,0.3,0.0,743.5,0.367,Achiever
3e095195-1a96-49f6-bdba-0258480a8045,player_0378,22,0.091,0.045,0.0,0.409,0.136,749.3,0.182,Achiever
781d4831-289f-4ba3-9226-c74cf00b44c2,player_0379,42,0.024,0.5,0.119,0.0,0.024,1125.0,0.167,Explorer
7876ffd9-8b95-4146-affb-c0c4404cc937,player_0380,25,0.4,0.04,0.04,0.0,0.04,503.4,0.24,Killer
d65c8a93-3c61-4092-868c-09b2b90f4339,player_0381,40,0.325,0.15,0.025,0.0,0.05,509.0,0.175,Killer
f6659464-ed94-4f5a-85f0-74fc6194699f,player_0382,47,0.362,0.191,0.043,0.0,0.064,534.3,0.106,Killer
b0acfc7b-a012-42eb-a299-121eb70c0c75,player_0383,36,0.0,0.083,0.306,0.028,0.0,1055.7,0.083,Explorer
c5c00e04-77c0-49fe-8abe-0febe2d08346,player_0384,30,0.0,0.167,0.067,0.067,0.0,1044.7,0.133,Explorer
a3eb1e77-2cf6-491f-8b16-8a840a2fba67,player_0385,20,0.05,0.0,0.05,0.35,0.3,727.2,0.1,Achiever
f4a64646-09fc-4673-b01f-ac5e826ebf2d,player_0386,30,0.5,0.0,0.0,0.033,0.1,507.5,0.1,Killer
9c1b5864-f709-4d09-b5e4-a3ffc0df0995,player_0387,25,0.0,0.08,0.16,0.08,0.04,1041.8,0.2,Explorer
10777679-ec8d-4465-8e46-b85abd81f933,player_0388,76,0.368,0.026,0.066,0.013,0.026,464.3,0.25,Killer
9e95c6d5-5faa-4fcb-bb00-51d5807dffa1,player_0389,26,0.077,0.269,0.077,0.077,0.038,1116.3,0.115,Explorer
2ee3bcc2-e6e4-471b-b952-77d326730652,player_0390,43,0.372,0.047,0.0,0.186,0.093,722.4,0.163,Achiever
873cf81a-a3c2-4d20-82a9-3f558b789b54,player_0391,47,0.106,0.106,0.064,0.213,0.128,770.2,0.234,Achiever
756c7c1e-08f5-4558-b389-abf2c0d2aafd,player_0392,52,0.077,0.192,0.135,0.077,0.038,734.0,0.096,Achiever
820236e7-1d09-445e-b43d-043f1b89ca1c,player_0393,24,0.25,0.167,0.167,0.042,0.0,1115.2,0.292,Explorer
423ecb66-6683-486b-9711-9a97afb3958d,player_0394,79,0.025,0.177,0.443,0.076,0.038,1104.9,0.076,Socializer
4b443bd0-4da1-45cc-8f3b-a4d9afb65e6e,player_0395,51,0.137,0.157,0.157,0.118,0.02,1094.0,0.235,Explorer
f0e67118-0d58-4d89-a32f-8ca9b5cf1599,player_0396,73,0.192,0.274,0.096,0.055,0.055,1101.3,0.274,Explorer
37265857-316d-4352-806e-f532be279df6,player_0397,52,0.423,0.0,0.154,0.135,0.038,502.9,0.231,Killer
2dfdc808-9079-4ecd-9a45-78d46ec3cb86,player_0398,38,0.053,0.053,0.421,0.079,0.079,1159.6,0.211,Socializer
8d5e3615-f547-4e76-815f-93ce89e663cc,player_0399,43,0.326,0.07,0.07,0.093,0.07,750.2,0.14,Achiever
b0a267ce-7497-47d5-a530-5ba150ccdc75,player_0400,51,0.02,0.216,0.0,0.157,0.02,1020.2,0.176,Explorer
f7a6d30d-e5eb-47ae-9b65-94c992237065,player_0401,78,0.205,0.115,0.218,0.077,0.077,1175.5,0.167,Socializer
d1078fc4-32ec-46a0-ac39-4584397693da,player_0402,49,0.327,0.102,0.041,0.0,0.102,498.0,0.143,Killer
d3590514-3bfb-4972-8f4b-34e2fd4a9868,player_0403,79,0.468,0.101,0.0,0.0,0.051,498.2,0.241,Killer
1c627df0-66a0-425e-9c0d-259b468849ec,player_0404,36,0.056,0.194,0.083,0.167,0.0,1083.8,0.222,Explorer
868ec1ed-a010-45cd-9547-a2942a1ed374,player_0405,45,0.022,0.044,0.044,0.289,0.067,690.1,0.156,Achiever
0a74d128-6b3b-483a-9975-f1b157fc460e,player_0406,47,0.553,0.064,0.021,0.0,0.064,486.4,0.17,Killer
980982f4-f546-47c0-8837-f770dcd76c6c,player_0407,34,0.029,0.088,0.088,0.235,0.147,759.2,0.324,Achiever
8eef86e4-687a-4fca-a6db-b1b6dfc902bb,player_0408,32,0.062,0.406,0.125,0.031,0.031,1074.7,0.062,Explorer
892b81a9-4b82-4cda-be63-d489b1e21cca,player_0409,44,0.068,0.136,0.295,0.182,0.068,1149.3,0.205,Socializer
e6be270b-d9a1-4fab-9d29-8bb9d8af454e,player_0410,25,0.0,0.04,0.48,0.12,0.0,1108.5,0.04,Socializer
5c40ccba-c9e7-4577-92cb-bc2e334739b5,player_0411,42,0.048,0.071,0.524,0.071,0.048,1056.3,0.19,Socializer
